SAMN01920520	Pan_troglodytes
SAMN01920521	Pan_troglodytes
SAMN01920522	Pan_troglodytes
SAMN01920523	Pan_troglodytes
SAMN01920524	Pan_troglodytes
SAMN01920525	Pan_troglodytes
SAMN01920526	Pan_troglodytes
SAMN01920527	Pan_troglodytes
SAMN01920528	Pan_troglodytes
SAMN01920529	Pan_troglodytes
SAMN01920530	Pan_troglodytes
SAMN01920531	Pan_troglodytes
SAMN01920532	Pan_troglodytes
SAMN01920533	Pan_troglodytes
SAMN01920534	Pan_troglodytes
SAMN01920535	Pan_troglodytes
SAMN01920536	Pan_troglodytes
SAMN01920537	Pan_troglodytes
SAMN01920538	Pan_troglodytes
SAMN01920539	Pan_troglodytes
SAMN01920540	Pan_troglodytes
SAMN01920541	Pan_troglodytes
SAMN01920542	Pongo_abelii
SAMN01920543	Pongo_abelii
SAMN01920544	Pongo_abelii
SAMN01920545	Pongo_abelii
SAMN01920546	Pongo_abelii
SAMN01920547	Pongo_pygmaeus
SAMN01920548	Pongo_pygmaeus
SAMN01920549	Pongo_pygmaeus
SAMN01920550	Pongo_pygmaeus
SAMN01920551	Pongo_pygmaeus
ERS14600635	Macaca_fascicularis
ERS14600636	Macaca_fascicularis
ERS14600637	Macaca_fascicularis
ERS14600638	Macaca_fascicularis
ERS14600639	Macaca_fascicularis
ERS14600640	Macaca_fascicularis
ERS14600641	Macaca_fascicularis
ERS14600642	Macaca_fascicularis
ERS14600643	Macaca_fascicularis
ERS14600644	Macaca_fascicularis
ERS14600645	Macaca_fascicularis
ERS14600646	Macaca_fascicularis
ERS14600647	Macaca_fascicularis
ERS14600648	Macaca_fascicularis
ERS14600649	Macaca_fascicularis
ERS14600650	Macaca_fascicularis
ERS14600651	Macaca_fascicularis
ERS14600652	Macaca_fascicularis
ERS14600653	Macaca_fascicularis
ERS14600654	Macaca_fascicularis
ERS14600655	Macaca_fascicularis
ERS14600656	Macaca_fascicularis
ERS14600657	Macaca_fascicularis
ERS14600658	Nycticebus_bengalensis
ERS14600659	Leontopithecus_chrysomelas
ERS14600660	Leontopithecus_chrysomelas
ERS14600661	Nycticebus_bengalensis
ERS14600662	Semnopithecus_vetulus
ERS14600663	Leontopithecus_chrysomelas
ERS14600664	Nycticebus_bengalensis
ERS14600665	Nycticebus_bengalensis
ERS14600666	Semnopithecus_vetulus
DRS050887	Pan_troglodytes
DRS050888	Pan_troglodytes
DRS050889	Pan_troglodytes
DRS139837	Macaca_fascicularis
DRS139838	Macaca_fascicularis
DRS139839	Macaca_fascicularis
DRS139840	Macaca_fuscata
DRS139841	Macaca_cyclopis
DRS372322	Macaca_fuscata
DRS372323	Macaca_fuscata
DRS372324	Macaca_fuscata
DRS372325	Macaca_fuscata
DRS372326	Macaca_fuscata
DRS372327	Macaca_fuscata
DRS372328	Macaca_fuscata
DRS372329	Macaca_fuscata
DRS372330	Macaca_fuscata
DRS372331	Macaca_fuscata
DRS372332	Macaca_fuscata
DRS372333	Macaca_fuscata
DRS372334	Macaca_fuscata
DRS372335	Macaca_fuscata
DRS372336	Macaca_fuscata
DRS372337	Macaca_fuscata
DRS372338	Macaca_fuscata
DRS372339	Macaca_fuscata
DRS372340	Macaca_fuscata
DRS372341	Macaca_fuscata
DRS372342	Macaca_fuscata
DRS372343	Macaca_fuscata
DRS372344	Macaca_fuscata
DRS372345	Macaca_fuscata
DRS372346	Macaca_fuscata
DRS372347	Macaca_fuscata
DRS372348	Macaca_fuscata
DRS372349	Macaca_fuscata
DRS372350	Macaca_fuscata
DRS372351	Macaca_fuscata
DRS372352	Macaca_fuscata
DRS372353	Macaca_fuscata
DRS372354	Macaca_fuscata
DRS372355	Macaca_fuscata
DRS372356	Macaca_fuscata
DRS372357	Macaca_fuscata
DRS372358	Macaca_fuscata
DRS372359	Macaca_fuscata
DRS372360	Macaca_fuscata
DRS372361	Macaca_fuscata
DRS372362	Macaca_fuscata
DRS372363	Macaca_fuscata
DRS372364	Macaca_fuscata
DRS372365	Macaca_fuscata
DRS372366	Macaca_fuscata
DRS372367	Macaca_fuscata
DRS372368	Macaca_fuscata
DRS372369	Macaca_fuscata
DRS372370	Macaca_fuscata
DRS372371	Macaca_fuscata
DRS372372	Macaca_fuscata
DRS372373	Macaca_fuscata
DRS372374	Macaca_fuscata
DRS372375	Macaca_fuscata
DRS372376	Macaca_fuscata
DRS372377	Macaca_fuscata
DRS372378	Macaca_fuscata
DRS372379	Macaca_fuscata
DRS372380	Macaca_fuscata
DRS372381	Macaca_fuscata
DRS372382	Macaca_fuscata
DRS372383	Macaca_fuscata
DRS372384	Macaca_fuscata
DRS372385	Macaca_fuscata
ERS000016	Gorilla_gorilla
ERS002007	Pan_troglodytes
ERS002008	Pan_paniscus
ERS004138	Gorilla_beringei
ERS008712	Gorilla_gorilla
ERS008714	Gorilla_gorilla
ERS014181	Gorilla_gorilla
ERS014182	Gorilla_gorilla
ERS027394	Pan_paniscus
ERS027396	Pan_paniscus
ERS027397	Pan_paniscus
ERS027398	Pan_paniscus
ERS027399	Pan_troglodytes
ERS027400	Pan_troglodytes
ERS027401	Pan_troglodytes
ERS027402	Pan_troglodytes
ERS027403	Pan_troglodytes
ERS027404	Pan_troglodytes
ERS027405	Pan_troglodytes
ERS027406	Pan_troglodytes
ERS027407	Pan_troglodytes
ERS027408	Pan_troglodytes
ERS027409	Pan_troglodytes
ERS027410	Pan_troglodytes
ERS027411	Pan_troglodytes
ERS027412	Pan_troglodytes
ERS027413	Pan_troglodytes
ERS027414	Pan_troglodytes
ERS1126690	Gorilla_beringei
ERS1126691	Gorilla_beringei
ERS1126692	Gorilla_beringei
ERS1126693	Gorilla_beringei
ERS1126694	Gorilla_beringei
ERS1126695	Gorilla_beringei
ERS11527608	Papio_ursinus
ERS11527609	Papio_ursinus
ERS1162825	Gorilla_beringei
ERS12091966	Pithecia_pissinatti
ERS12091967	Pithecia_pissinatti
ERS12091968	Pithecia_pissinatti
ERS12091981	Plecturocebus_cupreus
ERS12091982	Plecturocebus_cupreus
ERS12091983	Plecturocebus_cupreus
ERS12091984	Plecturocebus_cupreus
ERS12091985	Plecturocebus_cupreus
ERS1286212	Pan_troglodytes
ERS1286213	Pan_troglodytes
ERS1286214	Pan_troglodytes
ERS1286215	Pan_troglodytes
ERS1286216	Pan_troglodytes
ERS1286217	Pan_troglodytes
ERS1286218	Pan_troglodytes
ERS1286219	Pan_troglodytes
ERS1286220	Pan_troglodytes
ERS1286221	Pan_troglodytes
ERS1286222	Pan_troglodytes
ERS1286223	Pan_troglodytes
ERS1286224	Pan_troglodytes
ERS1286225	Pan_troglodytes
ERS1286226	Pan_troglodytes
ERS1286227	Pan_troglodytes
ERS1286228	Pan_troglodytes
ERS1286229	Pan_troglodytes
ERS1286230	Pan_troglodytes
ERS1286231	Pan_troglodytes
ERS1286234	Pan_troglodytes
ERS1286236	Pan_troglodytes
ERS1286237	Pan_troglodytes
ERS1286238	Pan_troglodytes
ERS1286239	Pan_troglodytes
ERS1286240	Pan_troglodytes
ERS1286241	Pan_troglodytes
ERS1286242	Pan_troglodytes
ERS1286243	Pan_troglodytes
ERS1286244	Pan_troglodytes
ERS1286245	Pan_troglodytes
ERS1286246	Pan_troglodytes
ERS1286247	Pan_troglodytes
ERS1286248	Pan_troglodytes
ERS14600173	Allochrocebus_lhoesti
ERS14600174	Allochrocebus_preussi
ERS14600175	Allochrocebus_solatus
ERS14600201	Mandrillus_sphinx
ERS14600236	Xanthonycticebus_pygmaeus
ERS14600237	Xanthonycticebus_pygmaeus
ERS14600253	Allochrocebus_lhoesti
ERS14600254	Arctocebus_calabarensis
ERS14600257	Daubentonia_madagascariensis
ERS14600274	Perodicticus_potto
ERS14600504	Otolemur_garnettii
ERS14773346	Gorilla_gorilla
ERS14773347	Gorilla_gorilla
ERS14773348	Gorilla_gorilla
ERS14773349	Gorilla_gorilla
ERS14773350	Gorilla_gorilla
ERS14773351	Gorilla_gorilla
ERS14773352	Gorilla_gorilla
ERS14773353	Gorilla_gorilla
ERS14773354	Gorilla_gorilla
ERS14773355	Gorilla_gorilla
ERS14773356	Gorilla_gorilla
ERS14773357	Gorilla_gorilla
ERS14773358	Gorilla_gorilla
ERS14773359	Gorilla_gorilla
ERS14773360	Gorilla_gorilla
ERS14773361	Gorilla_gorilla
ERS14773362	Gorilla_gorilla
ERS14773363	Gorilla_gorilla
ERS14773364	Gorilla_gorilla
ERS14773365	Gorilla_gorilla
ERS14773366	Gorilla_gorilla
ERS14773367	Gorilla_gorilla
ERS14773368	Gorilla_gorilla
ERS14773369	Gorilla_gorilla
ERS14773370	Gorilla_gorilla
ERS14773371	Gorilla_gorilla
ERS14773372	Gorilla_gorilla
ERS14773373	Gorilla_gorilla
ERS14773374	Gorilla_gorilla
ERS14773375	Gorilla_gorilla
ERS14773376	Gorilla_gorilla
ERS14773377	Gorilla_gorilla
ERS14773378	Gorilla_gorilla
ERS14773379	Gorilla_gorilla
ERS14773380	Gorilla_gorilla
ERS14773381	Gorilla_gorilla
ERS14773382	Gorilla_gorilla
ERS14773383	Gorilla_gorilla
ERS14773384	Gorilla_gorilla
ERS14773385	Gorilla_gorilla
ERS14773386	Gorilla_gorilla
ERS14773387	Gorilla_gorilla
ERS14773388	Gorilla_gorilla
ERS14773389	Gorilla_gorilla
ERS14773390	Gorilla_gorilla
ERS14773391	Gorilla_gorilla
ERS14773392	Gorilla_gorilla
ERS14773393	Gorilla_gorilla
ERS14773394	Gorilla_beringei
ERS14773395	Gorilla_beringei
ERS14773396	Gorilla_beringei
ERS14773397	Gorilla_beringei
ERS14773398	Gorilla_gorilla
ERS14773399	Gorilla_gorilla
ERS14773400	Gorilla_gorilla
ERS14773401	Gorilla_gorilla
ERS14773402	Gorilla_gorilla
ERS14773403	Gorilla_gorilla
ERS14773404	Gorilla_gorilla
ERS14773405	Gorilla_gorilla
ERS14773406	Gorilla_gorilla
ERS14773407	Gorilla_gorilla
ERS14773408	Gorilla_gorilla
ERS14773409	Gorilla_gorilla
ERS14773410	Gorilla_gorilla
ERS14773411	Gorilla_gorilla
ERS14773412	Gorilla_gorilla
ERS14773413	Gorilla_gorilla
ERS14773414	Gorilla_gorilla
ERS14773415	Gorilla_gorilla
ERS14773416	Gorilla_gorilla
ERS14773417	Gorilla_gorilla
ERS14773418	Gorilla_gorilla
ERS14773419	Gorilla_gorilla
ERS14773420	Gorilla_gorilla
ERS14773421	Gorilla_gorilla
ERS14773422	Gorilla_gorilla
ERS14773423	Gorilla_gorilla
ERS14773424	Gorilla_gorilla
ERS14773425	Gorilla_gorilla
ERS14773426	Gorilla_gorilla
ERS14773427	Gorilla_gorilla
ERS14773428	Gorilla_gorilla
ERS14773429	Gorilla_gorilla
ERS14773430	Gorilla_gorilla
ERS14773431	Gorilla_gorilla
ERS14773432	Gorilla_gorilla
ERS14773433	Gorilla_gorilla
ERS14773434	Gorilla_gorilla
ERS14773435	Gorilla_gorilla
ERS14773436	Gorilla_gorilla
ERS14773437	Gorilla_gorilla
ERS14773438	Gorilla_gorilla
ERS14773439	Gorilla_gorilla
ERS14773440	Gorilla_gorilla
ERS14773441	Gorilla_gorilla
ERS14773442	Gorilla_gorilla
ERS14773443	Gorilla_gorilla
ERS14773444	Gorilla_gorilla
ERS14773445	Gorilla_gorilla
ERS14773446	Gorilla_gorilla
ERS14773447	Gorilla_gorilla
ERS14773448	Gorilla_gorilla
ERS14773449	Gorilla_gorilla
ERS14773450	Gorilla_gorilla
ERS14773451	Gorilla_gorilla
ERS14773452	Gorilla_gorilla
ERS14773453	Gorilla_gorilla
ERS14773454	Gorilla_gorilla
ERS14773455	Gorilla_gorilla
ERS1545890	Nomascus_leucogenys
ERS16459826	Macaca_nigra
ERS16459827	Macaca_nigra
ERS16459829	Macaca_nigra
ERS168174	Gorilla_beringei
ERS168204	Gorilla_beringei
ERS168205	Gorilla_beringei
ERS168206	Gorilla_beringei
ERS168207	Gorilla_beringei
ERS168410	Gorilla_beringei
ERS17698578	Papio_anubis
ERS17698579	Papio_anubis
ERS17698580	Papio_anubis
ERS17698581	Papio_anubis
ERS17698582	Papio_anubis
ERS17698583	Papio_anubis
ERS17698584	Papio_anubis
ERS17698585	Papio_anubis
ERS17698586	Papio_anubis
ERS17698587	Papio_anubis
ERS17698588	Papio_anubis
ERS17698589	Papio_cynocephalus
ERS17698590	Papio_anubis
ERS17698591	Papio_anubis
ERS17698592	Papio_anubis
ERS17698593	Papio_anubis
ERS17698594	Papio_anubis
ERS17698595	Papio_anubis
ERS17698596	Papio_cynocephalus
ERS17698597	Papio_anubis
ERS17698598	Papio_anubis
ERS17698599	Papio_anubis
ERS17698600	Papio_anubis
ERS17698601	Papio_anubis
ERS17698602	Papio_anubis
ERS17698603	Papio_anubis
ERS17698604	Papio_anubis
ERS17698605	Papio_cynocephalus
ERS17698606	Papio_cynocephalus
ERS17698607	Papio_cynocephalus
ERS17698608	Papio_anubis
ERS17698609	Papio_anubis
ERS17698610	Papio_anubis
ERS17698611	Papio_anubis
ERS17698612	Papio_anubis
ERS17698613	Papio_anubis
ERS17698614	Papio_anubis
ERS17698615	Papio_anubis
ERS17698616	Papio_anubis
ERS17698617	Papio_anubis
ERS17698618	Papio_anubis
ERS17698619	Papio_anubis
ERS17698620	Papio_anubis
ERS17698621	Papio_cynocephalus
ERS17698622	Papio_cynocephalus
ERS17698623	Papio_cynocephalus
ERS17698624	Papio_cynocephalus
ERS17698625	Papio_cynocephalus
ERS18276631	Theropithecus_gelada
ERS18276632	Theropithecus_gelada
ERS18276633	Theropithecus_gelada
ERS18276634	Lophocebus_aterrimus
ERS18433211	Cercopithecus_denti
ERS18433212	Cercopithecus_denti
ERS18433213	Cercopithecus_wolfi
ERS18433214	Cercopithecus_wolfi
ERS18433215	Cercopithecus_wolfi
ERS18433216	Cercopithecus_hamlyni
ERS18433217	Cercopithecus_mitis
ERS1986505	Pongo_abelii
ERS1986506	Pongo_abelii
ERS1986507	Pongo_abelii
ERS1986508	Pongo_abelii
ERS1986509	Pongo_abelii
ERS1986510	Pongo_abelii
ERS1986511	Pongo_pygmaeus
ERS1986512	Pongo_pygmaeus
ERS1986513	Pongo_pygmaeus
ERS1986514	Pongo_pygmaeus
ERS1986515	Pongo_pygmaeus
ERS1986516	Pongo_pygmaeus
ERS1986517	Pongo_pygmaeus
ERS1986518	Pongo_pygmaeus
ERS1986519	Pongo_pygmaeus
ERS1986520	Pongo_pygmaeus
ERS1986521	Pongo_tapanuliensis
ERS208853	Pan_troglodytes
ERS208854	Pan_troglodytes
ERS208855	Pan_troglodytes
ERS208856	Pan_troglodytes
ERS208857	Pan_troglodytes
ERS208858	Pan_troglodytes
ERS208859	Pan_troglodytes
ERS208860	Pan_troglodytes
ERS208861	Pan_troglodytes
ERS208862	Pan_troglodytes
ERS2108258	Chlorocebus_aethiops
ERS2108259	Chlorocebus_aethiops
ERS2108260	Chlorocebus_sabaeus
ERS2108261	Chlorocebus_pygerythrus
ERS2108262	Chlorocebus_tantalus
ERS2108263	Chlorocebus_aethiops
ERS2108264	Chlorocebus_aethiops
ERS2108265	Chlorocebus_aethiops
ERS2108266	Chlorocebus_aethiops
ERS2108267	Chlorocebus_aethiops
ERS2108268	Chlorocebus_aethiops
ERS2108269	Chlorocebus_aethiops
ERS2108270	Chlorocebus_aethiops
ERS21378977	Avahi_laniger
ERS21378978	Avahi_occidentalis
ERS21378979	Avahi_peyrierasi
ERS21378980	Cheirogaleus_major
ERS21378981	Cheirogaleus_medius
ERS21378982	Daubentonia_madagascariensis
ERS21378983	Eulemur_albifrons
ERS21378984	Eulemur_albifrons
ERS21378985	Eulemur_cinereiceps
ERS21378986	Eulemur_collaris
ERS21378987	Eulemur_collaris
ERS21378988	Eulemur_collaris
ERS21378989	Eulemur_coronatus
ERS21378990	Eulemur_coronatus
ERS21378991	Eulemur_coronatus
ERS21378992	Eulemur_coronatus
ERS21378993	Eulemur_flavifrons
ERS21378994	Eulemur_flavifrons
ERS21378995	Eulemur_flavifrons
ERS21378996	Eulemur_flavifrons
ERS21378997	Eulemur_fulvus
ERS21378998	Eulemur_macaco
ERS21378999	Eulemur_macaco
ERS21379000	Eulemur_macaco
ERS21379001	Eulemur_mongoz
ERS21379002	Eulemur_mongoz
ERS21379003	Eulemur_mongoz
ERS21379004	Eulemur_mongoz
ERS21379005	Eulemur_mongoz
ERS21379006	Eulemur_rubriventer
ERS21379007	Eulemur_rubriventer
ERS21379008	Eulemur_rubriventer
ERS21379009	Eulemur_rubriventer
ERS21379010	Eulemur_rufifrons
ERS21379011	Eulemur_rufifrons
ERS21379012	Eulemur_rufifrons
ERS21379013	Eulemur_rufifrons
ERS21379014	Eulemur_sanfordi
ERS21379015	Eulemur_sanfordi
ERS21379016	Eulemur_sanfordi
ERS21379017	Hapalemur_griseus
ERS21379021	Hapalemur_aureus
ERS21379022	Hapalemur_griseus
ERS21379023	Hapalemur_griseus
ERS21379024	Hapalemur_griseus
ERS21379025	Hapalemur_meridionalis
ERS21379026	Indri_indri
ERS21379027	Lemur_catta
ERS21379028	Lemur_catta
ERS21379029	Lemur_catta
ERS21379030	Lemur_catta
ERS21379031	Lemur_catta
ERS21379032	Lemur_catta
ERS21379033	Lemur_catta
ERS21379034	Lepilemur_ankaranensis
ERS21379035	Lepilemur_ankaranensis
ERS21379036	Lepilemur_ankaranensis
ERS21379037	Lepilemur_dorsalis
ERS21379038	Lepilemur_mittermeieri
ERS21379039	Lepilemur_ruficaudatus
ERS21379040	Lepilemur_sahamalazensis
ERS21379041	Mirza_zaza
ERS21379042	Mirza_zaza
ERS21379043	Mirza_zaza
ERS21379044	Propithecus_coquereli
ERS21379045	Propithecus_coquereli
ERS21379046	Propithecus_coquereli
ERS21379047	Propithecus_diadema
ERS21379048	Propithecus_tattersalli
ERS21379049	Propithecus_tattersalli
ERS21379050	Propithecus_tattersalli
ERS21379051	Propithecus_tattersalli
ERS21379052	Propithecus_tattersalli
ERS21379053	Varecia_rubra
ERS21379054	Varecia_rubra
ERS21379055	Varecia_rubra
ERS21379056	Varecia_variegata
ERS21379057	Varecia_variegata
ERS21379058	Varecia_variegata
ERS225247	Macaca_mulatta
ERS225248	Macaca_mulatta
ERS225249	Macaca_mulatta
ERS225250	Macaca_mulatta
ERS225251	Macaca_mulatta
ERS225252	Pongo_abelii
ERS225253	Pongo_abelii
ERS225254	Pongo_abelii
ERS225255	Pongo_abelii
ERS225256	Pongo_abelii
ERS225257	Pan_troglodytes
ERS225258	Pan_troglodytes
ERS225259	Pan_troglodytes
ERS225260	Pan_troglodytes
ERS225261	Pan_troglodytes
ERS2851676	Colobus_guereza
ERS2851678	Colobus_guereza
ERS2851681	Colobus_guereza
ERS2851685	Colobus_guereza
ERS2851689	Colobus_guereza
ERS3011701	Pan_troglodytes
ERS3011702	Pan_troglodytes
ERS3011703	Pan_troglodytes
ERS3011704	Pan_troglodytes
ERS3011705	Pongo_abelii
ERS3011706	Pongo_abelii
ERS3011707	Pongo_abelii
ERS3011708	Gorilla_gorilla
ERS3011709	Gorilla_gorilla
ERS3011710	Gorilla_gorilla
ERS3011711	Gorilla_gorilla
ERS3011712	Gorilla_gorilla
ERS3011713	Gorilla_gorilla
ERS3016633	Colobus_guereza
ERS3335171	Lemur_catta
ERS3335173	Lemur_catta
ERS3335174	Lemur_catta
ERS3335176	Lemur_catta
ERS3335181	Lemur_catta
ERS3335191	Lemur_catta
ERS3335192	Lemur_catta
ERS3335193	Lemur_catta
ERS3335194	Lemur_catta
ERS3335197	Lemur_catta
ERS3363413	Chlorocebus_dryas
ERS4138750	Nomascus_leucogenys
ERS426728	Pan_troglodytes
ERS426729	Pan_troglodytes
ERS426730	Pan_troglodytes
ERS426731	Pan_troglodytes
ERS426732	Pan_troglodytes
ERS426733	Pan_troglodytes
ERS426734	Pan_troglodytes
ERS426735	Pan_troglodytes
ERS426736	Pan_troglodytes
ERS432590	Gorilla_gorilla
ERS432591	Gorilla_gorilla
ERS434646	Pan_troglodytes
ERS434647	Pan_troglodytes
ERS434648	Pan_troglodytes
ERS434649	Pan_troglodytes
ERS434650	Pan_troglodytes
ERS434651	Pan_troglodytes
ERS434652	Pan_troglodytes
ERS434653	Pan_troglodytes
ERS525616	Gorilla_beringei
ERS525617	Gorilla_beringei
ERS525618	Gorilla_beringei
ERS525619	Gorilla_beringei
ERS525620	Gorilla_beringei
ERS525621	Gorilla_beringei
ERS629711	Macaca_fascicularis
ERS629712	Macaca_fascicularis
ERS629713	Macaca_fascicularis
ERS629714	Macaca_fascicularis
ERS629715	Macaca_fascicularis
ERS629716	Macaca_fascicularis
SRS003155	Otolemur_garnettii
SRS003167	Otolemur_garnettii
SRS003168	Otolemur_garnettii
SRS003169	Otolemur_garnettii
SRS009463	Pongo_pygmaeus
SRS009464	Pongo_pygmaeus
SRS009465	Pongo_pygmaeus
SRS009466	Pongo_pygmaeus
SRS009467	Pongo_pygmaeus
SRS009468	Pongo_abelii
SRS009469	Pongo_tapanuliensis
SRS009470	Pongo_abelii
SRS009471	Pongo_abelii
SRS009472	Pongo_abelii
SRS009928	Otolemur_garnettii
SRS009929	Otolemur_garnettii
SRS009930	Otolemur_garnettii
SRS009931	Otolemur_garnettii
SRS009932	Otolemur_garnettii
SRS009933	Otolemur_garnettii
SRS009934	Otolemur_garnettii
SRS009935	Otolemur_garnettii
SRS009936	Otolemur_garnettii
SRS009937	Otolemur_garnettii
SRS009938	Otolemur_garnettii
SRS009939	Otolemur_garnettii
SRS10344291	Callimico_goeldii
SRS10344295	Erythrocebus_patas
SRS10344301	Hylobates_agilis
SRS10344305	Leontopithecus_rosalia
SRS1041398	Gorilla_gorilla
SRS11183128	Hylobates_lar
SRS11183130	Hylobates_lar
SRS11183131	Hylobates_lar
SRS11183151	Mandrillus_leucophaeus
SRS11183180	Saimiri_boliviensis
SRS11183182	Saimiri_boliviensis
SRS11183183	Saimiri_boliviensis
SRS11183186	Saimiri_boliviensis
SRS11183188	Saimiri_boliviensis
SRS11183189	Saimiri_boliviensis
SRS11183190	Saimiri_boliviensis
SRS11183258	Mandrillus_leucophaeus
SRS11183264	Mandrillus_leucophaeus
SRS11183265	Mandrillus_leucophaeus
SRS11183266	Mandrillus_leucophaeus
SRS11183277	Saimiri_boliviensis
SRS11219883	Mandrillus_leucophaeus
SRS11219886	Saguinus_midas
SRS11219888	Trachypithecus_phayrei
SRS11219889	Symphalangus_syndactylus
SRS11219891	Cebus_albifrons
SRS11219892	Colobus_guereza
SRS11219893	Erythrocebus_patas
SRS11219894	Hoolock_leuconedys
SRS11219895	Pygathrix_nigripes
SRS11219896	Ateles_geoffroyi
SRS11219900	Hylobates_pileatus
SRS11219901	Galago_moholi
SRS11219902	Lophocebus_aterrimus
SRS11219903	Loris_tardigradus
SRS11219904	Macaca_assamensis
SRS11219905	Macaca_silenus
SRS11219906	Mandrillus_sphinx
SRS11219907	Nycticebus_bengalensis
SRS11645073	Colobus_guereza
SRS11645074	Erythrocebus_patas
SRS11645075	Hylobates_pileatus
SRS11645076	Macaca_silenus
SRS11645077	Papio_hamadryas
SRS1166858	Cebus_imitator
SRS1166891	Cebus_imitator
SRS11787708	Nasalis_larvatus
SRS11852976	Cercopithecus_mitis
SRS11852978	Otolemur_crassicaudatus
SRS11852985	Eulemur_collaris
SRS11876249	Pygathrix_nigripes
SRS1196878	Macaca_arctoides
SRS1196879	Macaca_arctoides
SRS1196892	Macaca_assamensis
SRS1279216	Papio_cynocephalus
SRS1279217	Papio_cynocephalus
SRS1279218	Papio_cynocephalus
SRS1279219	Papio_cynocephalus
SRS1279220	Papio_cynocephalus
SRS1279221	Papio_cynocephalus
SRS1279222	Papio_cynocephalus
SRS1279223	Papio_cynocephalus
SRS1279224	Papio_cynocephalus
SRS1279225	Papio_cynocephalus
SRS1279226	Papio_cynocephalus
SRS1279227	Papio_cynocephalus
SRS1279228	Papio_cynocephalus
SRS1279229	Papio_cynocephalus
SRS1279230	Papio_cynocephalus
SRS1279231	Papio_cynocephalus
SRS1279232	Papio_cynocephalus
SRS1279233	Papio_cynocephalus
SRS1279234	Papio_cynocephalus
SRS1279235	Papio_cynocephalus
SRS1279236	Papio_cynocephalus
SRS1279237	Papio_cynocephalus
SRS1279238	Papio_cynocephalus
SRS1279239	Papio_cynocephalus
SRS1279240	Papio_cynocephalus
SRS1279241	Papio_cynocephalus
SRS1279242	Papio_cynocephalus
SRS1279243	Papio_cynocephalus
SRS1279244	Papio_cynocephalus
SRS1279245	Papio_cynocephalus
SRS1279246	Papio_cynocephalus
SRS1279247	Papio_cynocephalus
SRS1279248	Papio_cynocephalus
SRS1279249	Papio_cynocephalus
SRS1279250	Papio_cynocephalus
SRS1279251	Papio_cynocephalus
SRS1279252	Papio_cynocephalus
SRS1279253	Papio_cynocephalus
SRS1279254	Papio_cynocephalus
SRS1279255	Papio_cynocephalus
SRS1279256	Papio_cynocephalus
SRS1279257	Papio_cynocephalus
SRS1279258	Papio_cynocephalus
SRS1279259	Papio_cynocephalus
SRS1279260	Papio_cynocephalus
SRS1386483	Propithecus_diadema
SRS1386484	Propithecus_diadema
SRS13919154	Symphalangus_syndactylus
SRS13919162	Varecia_variegata
SRS15139582	Macaca_mulatta
SRS1520002	Chlorocebus_cynosuros
SRS1520018	Chlorocebus_aethiops
SRS15953438	Leontopithecus_chrysomelas
SRS1625127	Microcebus_murinus
SRS1625128	Microcebus_murinus
SRS1632851	Macaca_mulatta
SRS1632852	Macaca_mulatta
SRS1632853	Macaca_mulatta
SRS1632854	Macaca_mulatta
SRS1632855	Macaca_mulatta
SRS1632856	Macaca_mulatta
SRS1632857	Macaca_mulatta
SRS1632859	Macaca_mulatta
SRS1632862	Macaca_mulatta
SRS1645488	Macaca_mulatta
SRS1645489	Macaca_mulatta
SRS1645490	Macaca_mulatta
SRS1645491	Macaca_mulatta
SRS1645492	Macaca_mulatta
SRS1645493	Macaca_mulatta
SRS1645494	Macaca_mulatta
SRS1645495	Macaca_mulatta
SRS1645496	Macaca_mulatta
SRS1645497	Macaca_mulatta
SRS1645498	Macaca_mulatta
SRS1645499	Macaca_mulatta
SRS17165983	Trachypithecus_poliocephalus
SRS17165984	Trachypithecus_poliocephalus
SRS17165985	Trachypithecus_poliocephalus
SRS17165986	Trachypithecus_poliocephalus
SRS1733736	Prolemur_simus
SRS1743856	Prolemur_simus
SRS1743857	Prolemur_simus
SRS1743949	Prolemur_simus
SRS1743997	Prolemur_simus
SRS1759344	Hapalemur_griseus
SRS1761950	Macaca_mulatta
SRS1761951	Macaca_mulatta
SRS1761952	Macaca_mulatta
SRS1761953	Macaca_mulatta
SRS1761954	Macaca_mulatta
SRS1761955	Macaca_mulatta
SRS1761956	Macaca_mulatta
SRS1761957	Macaca_mulatta
SRS1761958	Macaca_mulatta
SRS1761959	Macaca_mulatta
SRS1761960	Macaca_mulatta
SRS1761961	Macaca_mulatta
SRS1761962	Macaca_mulatta
SRS1761963	Macaca_mulatta
SRS1761964	Macaca_mulatta
SRS1761965	Macaca_mulatta
SRS1761966	Macaca_mulatta
SRS1761967	Macaca_mulatta
SRS1761968	Macaca_mulatta
SRS1761969	Macaca_mulatta
SRS1761970	Macaca_mulatta
SRS1761971	Macaca_mulatta
SRS1761972	Macaca_mulatta
SRS1761973	Macaca_mulatta
SRS1761974	Macaca_mulatta
SRS1761975	Macaca_mulatta
SRS1761976	Macaca_mulatta
SRS1761977	Macaca_mulatta
SRS1761978	Macaca_mulatta
SRS1761979	Macaca_mulatta
SRS1761980	Macaca_mulatta
SRS1761981	Macaca_mulatta
SRS1761982	Macaca_mulatta
SRS1761983	Macaca_mulatta
SRS1761984	Macaca_mulatta
SRS1761985	Macaca_mulatta
SRS1761986	Macaca_mulatta
SRS1761987	Macaca_mulatta
